latitude,longitude,point_number
69.62362362362363,44.22018348623853,644
69.63963963963964,44.263552960800666,645
69.65565565565565,44.30692243536281,646
69.67167167167167,44.30692243536281,647
69.68768768768768,44.350291909924934,648
69.70370370370371,44.393661384487075,649
69.71971971971972,44.393661384487075,650
69.73573573573573,44.43703085904921,651
69.75175175175175,44.48040033361134,652
69.76776776776777,44.48040033361134,653
69.78378378378379,44.52376980817348,654
69.7997997997998,44.56713928273561,655
69.81581581581581,44.56713928273561,656
69.83183183183183,44.61050875729775,657
69.84784784784785,44.653878231859885,658
69.86386386386387,44.653878231859885,659
69.87987987987988,44.69724770642202,660
69.89589589589589,44.74061718098415,661
69.91191191191191,44.74061718098415,662
69.92792792792793,44.783986655546286,663
69.94394394394395,44.82735613010843,664
69.95995995995996,44.82735613010843,665
69.97597597597597,44.87072560467056,666
69.991991991992,44.914095079232695,667
70.008008008008,44.914095079232695,668
70.02402402402403,44.95746455379483,669
70.04004004004004,45.00083402835696,670
70.05605605605605,45.00083402835696,671
70.07207207207207,45.0442035029191,672
70.08808808808809,45.08757297748123,673
70.10410410410411,45.08757297748123,674
70.12012012012012,45.13094245204337,675
70.13613613613613,45.174311926605505,676
70.15215215215215,45.21768140116764,677
70.16816816816817,45.26105087572978,678
70.18418418418419,45.304420350291906,679
70.2002002002002,45.34778982485405,680
70.21621621621621,45.39115929941618,681
70.23223223223223,45.434528773978315,682
70.24824824824825,45.477898248540455,683
70.26426426426427,45.52126772310258,684
70.28028028028028,45.56463719766472,685
70.29629629629629,45.60800667222686,686
70.31231231231232,45.65137614678899,687
70.32832832832833,45.69474562135113,688
70.34434434434435,45.73811509591326,689
70.36036036036036,45.7814845704754,690
70.37637637637637,45.82485404503753,691
70.3923923923924,45.86822351959967,692
70.4084084084084,45.9115929941618,693
70.42442442442443,45.954962468723934,694
70.44044044044044,45.998331943286075,695
70.45645645645645,46.04170141784821,696
70.47247247247248,46.08507089241034,697
70.48848848848849,46.12844036697248,698
70.50450450450451,46.17180984153461,699
70.52052052052052,46.21517931609675,700
70.53653653653653,46.25854879065888,701
70.55255255255256,46.30191826522102,702
70.56856856856857,46.34528773978315,703
70.58458458458459,46.38865721434529,704
70.6006006006006,46.43202668890743,705
70.61661661661661,46.475396163469554,706
70.63263263263264,46.518765638031695,707
70.64864864864865,46.56213511259383,708
70.66466466466467,46.60550458715596,709
70.68068068068068,46.648874061718104,710
70.69669669669669,46.69224353628023,711
70.71271271271272,46.73561301084237,712
70.72872872872873,46.778982485404505,713
70.74474474474475,46.82235195996664,714
70.76076076076076,46.86572143452878,715
70.77677677677677,46.90909090909091,716
70.7927927927928,46.95246038365305,717
70.8088088088088,46.99582985821518,718
70.82482482482483,47.039199332777315,719
70.84084084084084,47.08256880733945,720
70.85685685685685,47.12593828190158,721
70.87287287287288,47.16930775646372,722
70.88888888888889,47.21267723102586,723
70.90490490490491,47.25604670558799,724
70.92092092092092,47.299416180150125,725
70.93693693693693,47.34278565471226,726
70.95295295295296,47.3861551292744,727
70.96896896896897,47.429524603836526,728
70.98498498498499,47.47289407839867,729
71.001001001001,47.5162635529608,730
71.01701701701701,47.559633027522935,731
71.03303303303304,47.603002502085076,732
71.04904904904905,47.6463719766472,733
71.06506506506507,47.68974145120934,734
71.08108108108108,47.73311092577148,735
71.09709709709709,47.77648040033361,736
71.11311311311312,47.81984987489575,737
71.12912912912913,47.86321934945788,738
71.14514514514515,47.90658882402002,739
71.16116116116116,47.94995829858215,740
71.17717717717717,47.99332777314429,741
71.1931931931932,48.03669724770643,742
71.2092092092092,48.080066722268555,743
71.22522522522523,48.123436196830696,744
71.24124124124124,48.16680567139283,745
71.25725725725725,48.21017514595496,746
71.27327327327328,48.2535446205171,747
71.28928928928929,48.29691409507923,748
71.30530530530531,48.34028356964137,749
71.32132132132132,48.3836530442035,750
71.33733733733733,48.42702251876564,751
71.35335335335336,48.47039199332777,752
71.36936936936937,48.51376146788991,753
71.38538538538539,48.55713094245205,754
71.4014014014014,48.600500417014175,755
71.41741741741741,48.643869891576315,756
71.43343343343344,48.68723936613845,757
71.44944944944945,48.73060884070058,758
71.46546546546547,48.773978315262724,759
71.48148148148148,48.81734778982485,760
71.49749749749749,48.86071726438699,761
71.51351351351352,48.904086738949125,762
71.52952952952953,48.94745621351126,763
71.54554554554555,48.9908256880734,764
71.56156156156156,49.03419516263553,765
71.57757757757757,49.07756463719767,766
71.5935935935936,49.1209341117598,767
71.6096096096096,49.164303586321935,768
71.62562562562563,49.207673060884076,769
71.64164164164164,49.2510425354462,770
71.65765765765765,49.294412010008344,771
71.67367367367368,49.33778148457048,772
71.68968968968969,49.38115095913261,773
71.70570570570571,49.424520433694745,774
